# Iron Monk - new card roster
# Class identity: living temple; body and resonance as one; between-stance mastery; meditation-forged strikes
# Primary stats: IRON + RESONANCE
# Existing cards: 10 L1, 0 L2, 0 L3, 2 L5, 0 L9, 1 L20 capstone

# ===== L1 CORE (2 new to reach 12) =====
card_iron_monk_path_of_the_between_mirror_cut	Mirror Cut	Strike from the stance you have not yet taken; your next attack this turn hits as though you had moved, whether or not you did.	subclass_path_of_the_between	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_iron_monk_path_of_the_between_two_rooms	Two Rooms	For a breath, you exist in two places; until end of turn, you may count as standing in your current tile or any tile adjacent to it for line-of-sight and cover.	subclass_path_of_the_between	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"

# ===== L5 POWER (1 new to reach 3) =====
card_iron_monk_thousand_bell_cascade	Thousand Bell Cascade	Release a cascade of resonant tones across the battlefield; every enemy within a wide radius takes resonant damage and their next concentration check is made at disadvantage.	power_card	1	1		"{""apCost"":""4"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"

# ===== L9 SUBCLASS POWER: ORTHODOXY (2) =====
card_iron_monk_orthodoxy_recitation_of_the_founders	Recitation of the Founders	Speak aloud the unbroken lineage; for one round, you and allies within earshot cannot be charmed, frightened, or compelled, and your first attack each turn is blessed.	subclass_power_orthodoxy	1	1		"{""apCost"":""3"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_iron_monk_orthodoxy_sealed_form	Sealed Form	Execute the technique forbidden outside the high temple; one perfect strike that cannot be dodged, parried, or reacted to, but you may not attack again this combat.	subclass_power_orthodoxy	1	1		"{""apCost"":""4"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"

# ===== L9 SUBCLASS POWER: RESONANTS (2) =====
card_iron_monk_resonants_the_seventh_vein	The Seventh Vein	Find the hidden resonant channel in a living target; the next attack against them this round is maximized, and you hear their heartbeat for the rest of combat.	subclass_power_resonants	1	1		"{""apCost"":""3"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_iron_monk_resonants_dissonant_chorus	Dissonant Chorus	Loose every tone you have swallowed; all enemies within sight take resonant damage and must drop one held card or spent item.	subclass_power_resonants	1	1		"{""apCost"":""4"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"

# ===== L9 SUBCLASS POWER: FLESH CIRCLE (2) =====
card_iron_monk_flesh_circle_the_body_as_altar	The Body As Altar	Offer your flesh as a relic; until end of combat, every time you take damage, an ally within sight heals for the same amount.	subclass_power_flesh_circle	1	1		"{""apCost"":""3"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_iron_monk_flesh_circle_communion_of_iron	Communion of Iron	Fuse briefly with an adjacent ally's augments; until end of your next turn, you share defense values and each of you may use one of the other's cards once.	subclass_power_flesh_circle	1	1		"{""apCost"":""4"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"

# ===== L9 SUBCLASS POWER: PATH OF THE BETWEEN (2) =====
card_iron_monk_path_of_the_between_the_unfinished_step	The Unfinished Step	Begin a step you never complete; choose a tile within sight, and until the start of your next turn you are considered to be in both your current tile and that tile for all purposes.	subclass_power_path_of_the_between	1	1		"{""apCost"":""3"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_iron_monk_path_of_the_between_interval_strike	Interval Strike	Strike in the instant between two heartbeats; resolve an attack against any target in sight before any other action this round, ignoring turn order.	subclass_power_path_of_the_between	1	1		"{""apCost"":""4"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
